accession,has_pmc,has_by,has_sdrf
PXD060355,False,False,False
PXD060349,False,False,False
PXD050443,False,False,False
PXD054431,False,False,False
PXD060570,False,False,False
PXD055632,False,False,False
PXD059961,False,False,False
PXD060425,False,False,False
PXD051312,True,True,False
PXD059466,False,False,False
PXD052447,False,False,False
PXD056756,False,False,False
PXD056752,False,False,False
PXD059923,False,False,False
PXD046637,False,False,False
PXD057080,False,False,False
PXD053276,False,False,False
PXD056325,False,False,False
PXD048998,False,False,False
PXD058048,False,False,False
PXD038428,False,False,False
PXD031404,False,False,False
PXD053679,False,False,False
PXD041631,False,False,False
PXD047834,False,False,False
PXD055955,False,False,False
PXD060653,False,False,False
PXD060218,True,True,False
PXD060654,False,False,False
PXD045095,False,False,False
PXD055969,False,False,False
PXD056779,False,False,False
PXD051219,False,False,False
PXD046544,True,True,False
PXD044807,False,False,False
PXD056559,False,False,True
PXD056560,False,False,True
PXD043768,True,True,False
PXD047402,False,False,False
PXD057525,False,False,False
PXD049435,True,True,False
PXD060532,True,True,False
PXD036948,False,False,False
PXD033029,False,False,False
PXD039029,False,False,False
PXD038854,True,True,False
PXD060678,False,False,False
PXD060688,False,False,False
PXD052714,False,False,False
PXD055635,False,False,False
PXD060557,False,False,False
PXD036190,False,False,False
PXD039144,False,False,False
PXD036339,False,False,False
PXD060644,False,False,False
PXD060635,False,False,False
PXD054616,False,False,False
PXD048965,False,False,False
PXD048937,False,False,False
PXD060715,False,False,False
PXD054423,False,False,False
PXD055543,False,False,False
PXD053138,True,True,False
PXD048009,True,True,False
PXD043425,False,False,False
PXD052729,False,False,False
PXD058852,False,False,False
PXD043599,False,False,False
PXD052733,False,False,False
PXD054962,False,False,False
PXD060741,False,False,False
PXD053948,False,False,False
PXD056373,False,False,False
PXD039309,False,False,False
PXD056613,False,False,False
PXD050937,False,False,False
PXD054393,False,False,False
PXD028316,False,False,False
PXD057050,False,False,False
PXD058133,True,True,False
PXD056620,True,True,False
PXD008995,False,False,False
PXD055158,True,True,False
PXD041462,False,False,False
PXD060832,False,False,False
PXD058863,False,False,False
PXD050418,False,False,False
PXD058918,False,False,False
PXD054073,True,True,False
PXD058347,False,False,False
PXD052702,False,False,False
PXD052703,False,False,False
PXD044054,False,False,False
PXD060266,False,False,False
PXD059545,False,False,False
PXD040775,False,False,False
PXD059420,False,False,False
PXD053197,False,False,False
PXD057208,False,False,False
PXD050780,False,False,False
PXD056291,True,True,False
PXD059654,False,False,False
PXD051873,False,False,False
PXD060825,False,False,False
PXD051348,False,False,False
PXD053748,False,False,True
PXD056929,False,False,False
PXD041822,True,True,False
PXD042113,True,True,False
PXD054598,False,False,False
PXD060873,True,True,False
PXD060812,False,False,False
PXD051222,False,False,False
PXD041797,False,False,False
PXD054869,False,False,False
PXD019842,False,False,False
PXD054644,False,False,False
PXD046108,False,False,False
PXD052925,True,True,False
PXD060913,False,False,False
PXD042091,False,False,False
PXD055973,False,False,False
PXD053033,False,False,False
PXD060777,False,False,False
PXD060783,False,False,False
PXD060737,False,False,False
PXD060700,False,False,False
PXD057761,False,False,False
PXD058824,False,False,False
PXD058821,False,False,False
PXD058823,False,False,False
PXD055005,False,False,False
PXD056181,False,False,False
PXD055904,False,False,False
PXD055826,False,False,False
PXD055825,False,False,False
PXD055900,False,False,False
PXD060714,False,False,False
PXD060763,False,False,False
PXD057891,False,False,False
PXD058323,False,False,False
PXD056911,False,False,False
PXD059501,False,False,False
PXD060949,False,False,False
PXD060874,True,True,False
PXD060724,True,True,False
PXD055077,True,True,False
PXD055085,True,True,False
PXD058011,False,False,False
PXD060971,False,False,False
PXD025903,True,True,False
PXD047184,False,False,False
PXD046464,False,False,False
PXD043059,True,True,False
PXD043057,True,True,False
PXD047053,False,False,False
PXD042975,False,False,False
PXD054556,False,False,False
PXD057987,False,False,False
PXD051296,False,False,False
PXD044322,True,True,False
PXD058873,True,False,False
PXD055793,True,False,False
PXD056006,False,False,False
PXD053999,False,False,False
PXD054440,False,False,False
PXD048097,False,False,False
PXD040310,False,False,False
PXD055278,False,False,False
PXD049366,True,True,False
PXD060762,False,False,False
PXD048315,False,False,False
PXD061011,False,False,False
PXD040415,False,False,False
PXD056628,False,False,False
PXD046423,False,False,False
PXD057220,False,False,False
PXD051095,False,False,False
PXD047234,False,False,False
PXD038393,False,False,False
PXD056186,False,False,False
PXD055249,False,False,False
PXD060587,False,False,False
PXD054518,False,False,False
PXD059642,False,False,False
PXD056078,False,False,False
PXD058763,False,False,False
PXD054356,False,False,False
PXD057673,False,False,False
PXD051294,False,False,False
PXD060692,False,False,False
PXD058571,False,False,False
PXD051202,False,False,False
PXD050399,False,False,False
PXD054857,False,False,False
PXD052324,False,False,False
PXD056482,False,False,False
PXD030623,False,False,False
PXD052658,False,False,False
PXD046817,False,False,False
PXD050611,False,False,False
PXD049302,True,True,False
PXD059510,False,False,False
PXD058910,False,False,False
PXD050615,False,False,False
PXD060918,False,False,False
PXD050421,False,False,False
PXD053787,True,True,False
PXD055633,False,False,False
PXD058701,False,False,False
PXD057713,False,False,False
PXD059628,False,False,False
PXD035198,False,False,False
PXD056622,False,False,False
PXD060324,False,False,False
PXD043225,False,False,False
PXD043848,False,False,False
PXD043849,False,False,False
PXD058896,False,False,False
PXD059170,False,False,False
PXD047643,False,False,False
PXD048246,False,False,False
PXD056233,True,True,False
PXD058327,False,False,False
PXD039383,False,False,False
PXD036891,False,False,False
PXD047569,False,False,False
PXD055198,False,False,False
PXD051707,False,False,False
PXD048357,False,False,True
PXD054296,False,False,False
PXD054948,False,False,False
PXD056072,False,False,False
PXD046359,False,False,False
PXD059647,False,False,False
PXD036658,False,False,False
PXD036661,False,False,False
PXD036666,False,False,False
PXD053580,False,False,False
PXD036668,False,False,False
PXD036734,False,False,False
PXD036662,False,False,False
PXD060691,False,False,False
PXD057263,True,True,False
PXD058779,False,False,False
PXD056237,False,False,False
PXD060092,True,True,False
PXD061117,False,False,False
PXD058845,False,False,False
PXD054600,False,False,False
PXD059143,False,False,False
PXD051522,False,False,False
PXD050227,True,True,False
PXD056498,False,False,False
PXD056039,True,True,False
PXD060392,True,True,False
PXD052024,True,True,False
PXD053955,True,True,False
PXD052310,True,True,False
PXD055153,False,False,False
PXD056787,False,False,False
PXD052872,False,False,False
PXD052873,False,False,False
PXD042507,False,False,False
PXD060632,False,False,False
PXD059794,False,False,False
PXD061228,False,False,False
PXD031943,False,False,False
PXD031952,False,False,False
PXD031950,False,False,False
PXD029357,False,False,False
PXD058390,True,True,False
PXD053715,False,False,False
PXD061313,False,False,False
PXD059682,False,False,False
PXD061317,False,False,False
PXD058218,False,False,False
PXD061282,False,False,False
PXD054525,False,False,False
PXD046641,False,False,False
PXD054817,False,False,False
PXD040214,True,True,False
PXD026820,False,False,False
PXD055192,True,True,False
PXD057968,False,False,False
PXD055141,True,True,False
PXD061409,False,False,False
PXD051389,False,False,False
PXD060981,False,False,False
PXD053947,False,False,False
PXD028679,True,True,False
PXD055071,False,False,False
PXD060634,False,False,False
PXD056099,False,False,False
PXD035502,False,False,False
PXD056095,False,False,False
PXD053609,False,False,False
PXD052307,False,False,False
PXD049206,False,False,False
PXD059651,True,True,False
PXD038040,False,False,False
PXD046735,False,False,False
PXD057610,False,False,False
PXD056827,False,False,False
PXD056347,False,False,False
PXD054136,False,False,False
PXD052414,False,False,False
PXD058227,False,False,False
PXD061021,False,False,False
PXD048252,False,False,False
PXD060146,False,False,False
PXD050156,False,False,False
PAD000005,False,False,False
PXD060105,False,False,False
PXD061059,False,False,False
PXD051181,True,True,False
PXD031539,True,True,False
PXD055605,True,True,False
PXD051911,False,False,False
PXD058668,False,False,False
PXD060454,False,False,True
PXD058143,True,True,True
PXD050720,False,False,False
PXD061397,False,False,False
PXD061401,False,False,False
PXD061400,False,False,False
PXD061360,False,False,False
PXD029940,False,False,False
PXD059873,False,False,False
PXD054449,False,False,False
PXD050950,True,True,False
PXD056344,True,True,False
PXD060598,False,False,False
PXD044288,False,False,False
PXD059636,False,False,False
PXD038623,False,False,False
PXD055867,False,False,False
PXD061079,False,False,False
PXD051319,False,False,True
PXD043161,False,False,False
PXD059683,False,False,False
PXD053254,False,False,False
PXD053814,True,True,False
PXD061133,False,False,False
PXD056499,True,True,False
PXD046629,False,False,False
PXD050827,False,False,False
PXD050778,False,False,False
PXD050078,False,False,False
PXD052314,False,False,False
PXD051575,True,True,False
PXD051850,False,False,False
PXD052110,False,False,False
PXD049341,False,False,False
PXD051980,True,True,False
PXD054062,False,False,False
PXD034097,False,False,False
PXD034093,False,False,False
PXD034092,False,False,False
PXD034016,False,False,False
PXD046745,False,False,False
PXD053837,False,False,False
PXD057007,False,False,False
PXD053463,False,False,False
PXD033452,False,False,False
PXD058963,False,False,False
PXD052193,False,False,False
PXD053908,False,False,False
PXD050908,False,False,False
PXD049428,False,False,False
PXD050285,True,True,False
PXD053024,True,True,False
PXD060761,False,False,False
PXD051670,False,False,False
PXD051735,False,False,False
PXD050402,False,False,False
PXD060795,False,False,False
PXD058014,False,False,False
PXD042007,False,False,False
PXD050271,False,False,False
PXD054898,False,False,False
PXD050315,False,False,False
PXD061638,True,True,False
PXD054894,False,False,False
PXD051047,False,False,False
PXD051333,False,False,False
PXD045985,False,False,False
PXD056500,False,False,False
PXD054475,False,False,False
PXD057548,True,True,False
PXD051345,True,True,False
PXD041440,True,True,False
PXD033072,True,True,False
PXD029969,False,False,False
PXD043442,True,True,False
PXD016493,False,False,False
PXD039692,False,False,False
PXD054895,False,False,False
PXD055762,False,False,False
PXD055584,False,False,False
PXD058735,False,False,False
PXD049178,False,False,False
PXD040911,False,False,False
PXD040813,False,False,False
PXD056806,False,False,False
PXD052586,False,False,False
PXD052583,False,False,False
PXD057349,False,False,False
PXD054695,False,False,False
PXD050691,False,False,False
PXD050686,False,False,False
PXD050690,False,False,False
PXD050689,False,False,False
PXD042574,True,True,False
PXD049007,True,True,False
PXD054603,False,False,False
PXD026448,True,True,False
PXD042815,False,False,False
PXD050961,False,False,False
PXD053602,True,True,False
PXD053606,True,True,False
PXD053598,True,True,False
PXD053594,True,True,False
PXD053610,True,True,False
PXD056816,False,False,False
PXD053571,True,True,False
PXD061698,True,True,False
PXD060393,False,False,False
PXD060524,False,False,False
PXD061709,False,False,False
PXD059172,False,False,False
PXD048990,False,False,False
PXD061723,False,False,False
PXD061725,True,True,False
PXD055942,False,False,False
PXD054745,False,False,False
PXD060813,False,False,False
PXD051481,True,True,False
PXD058634,False,False,False
PXD046375,False,False,False
PXD055378,True,True,False
PXD055382,True,True,False
PXD057035,False,False,False
PXD053432,False,False,False
PXD050553,False,False,False
PXD045978,False,False,False
PXD045891,False,False,False
PXD054667,False,False,False
PXD052551,False,False,False
PXD053800,False,False,False
PXD051937,False,False,False
PXD048510,False,False,False
PXD055884,False,False,False
PXD060119,False,False,False
PXD053642,False,False,False
PXD055742,True,True,False
PXD056473,False,False,False
PXD052935,False,False,False
PXD047844,False,False,False
PXD051972,False,False,False
PXD047178,False,False,False
PXD060479,False,False,False
PXD052084,False,False,False
PXD038128,False,False,False
PXD050209,False,False,False
PXD054780,False,False,False
PXD056609,False,False,False
PXD053401,False,False,False
PXD059733,False,False,False
PXD056723,False,False,False
PXD054730,False,False,False
PXD060982,False,False,False
PXD037712,False,False,False
PXD059968,False,False,False
PXD061854,False,False,False
PXD059726,False,False,False
PXD037437,False,False,False
PXD061358,False,False,False
PXD057710,False,False,False
PXD053682,False,False,False
PXD055222,False,False,False
PXD055138,False,False,False
PXD048683,False,False,False
PXD044676,False,False,False
PXD057848,True,True,False
PXD037412,False,False,False
PXD056908,False,False,False
PXD043620,False,False,False
PXD060406,False,False,False
PXD037261,False,False,False
PXD037424,False,False,False
PXD045356,False,False,False
PXD058345,False,False,False
PAD000003,True,True,False
PXD047368,False,False,False
PXD048461,False,False,False
PXD056898,False,False,False
PXD057443,False,False,False
PXD058489,False,False,False
PXD056331,False,False,False
PXD052680,False,False,False
PXD053582,True,True,False
PXD053579,True,True,False
PXD061812,False,False,False
PXD047057,False,False,False
PXD050086,False,False,False
PXD051672,True,True,False
PXD061651,False,False,False
PXD054825,True,True,False
PXD058737,False,False,False
PXD058165,False,False,False
PXD058540,False,False,False
PXD061850,False,False,False
PXD061083,False,False,False
PXD046960,False,False,False
PXD052767,False,False,False
PXD047045,False,False,False
PXD057471,False,False,False
PXD053333,False,False,False
PXD055601,False,False,False
PXD053532,False,False,False
PXD060317,False,False,False
PXD048718,False,False,False
PXD054144,False,False,False
PXD052662,False,False,False
PXD047327,False,False,False
PXD062053,False,False,False
PXD054207,False,False,False
PXD060410,False,False,False
PXD054972,False,False,False
PXD056341,False,False,False
PXD060680,False,False,False
PXD059079,False,False,False
PXD057528,False,False,False
PXD052685,False,False,False
PXD059560,False,False,False
PXD055381,False,False,False
PXD062095,False,False,False
PXD048525,True,True,False
PXD061763,False,False,False
PXD048924,False,False,False
PXD058240,False,False,False
PXD040165,False,False,False
PXD053886,False,False,False
PXD055622,False,False,False
PXD040085,False,False,False
PXD045596,False,False,False
PXD052634,True,True,False
PXD038008,True,True,False
PXD061911,False,False,False
PXD051176,False,False,False
PXD061090,True,True,False
PXD054028,False,False,False
PXD060466,False,False,False
PXD054273,False,False,False
PXD059451,False,False,False
PXD048810,True,True,False
PXD050140,False,False,False
PXD047814,False,False,False
PXD058102,True,True,False
PXD049364,False,False,False
PXD057210,False,False,False
PXD054591,False,False,False
PXD030485,False,False,False
PXD058348,False,False,False
PXD052787,False,False,False
PXD053150,False,False,False
PXD057826,False,False,False
PXD051295,False,False,False
PXD051272,False,False,False
PXD055393,True,True,False
PXD055392,True,True,False
PXD051099,False,False,False
PXD044187,False,False,False
PXD040943,False,False,False
PXD054011,False,False,False
PXD056161,False,False,False
PXD061542,False,False,False
PXD053256,False,False,True
PXD036465,False,False,True
PXD056717,True,True,False
PXD060926,False,False,False
PXD053791,False,False,False
PXD058621,False,False,False
PXD046238,False,False,False
PXD041638,False,False,False
PXD054553,False,False,False
PXD061272,False,False,False
PXD051405,False,False,False
PXD045405,False,False,False
PXD061967,False,False,False
PXD061963,False,False,False
PXD054596,False,False,False
PXD060125,True,True,False
PXD055974,True,True,False
PXD062088,False,False,False
PXD044246,False,False,False
PXD048029,False,False,False
PXD060708,False,False,False
PXD058990,False,False,False
PXD057275,True,True,False
PXD046876,True,True,False
PXD055787,False,False,False
PXD062272,False,False,False
PXD062270,False,False,False
PXD051743,False,False,False
PXD060305,False,False,False
PXD051232,False,False,False
PXD055305,True,True,False
PXD057991,False,False,False
PXD062299,False,False,False
PXD059437,False,False,False
PXD057373,False,False,False
PXD061798,False,False,False
PXD056467,False,False,False
PXD059264,False,False,False
PXD054561,False,False,True
PXD046053,False,False,False
PXD060025,False,False,False
PXD044618,False,False,False
PXD060179,False,False,False
PXD039276,False,False,False
PXD057744,False,False,False
PXD062322,False,False,False
PXD062182,False,False,False
PXD060844,False,False,False
PXD051412,False,False,False
PXD058753,False,False,False
PXD053388,False,False,False
PXD037593,False,False,False
PXD059943,False,False,False
PXD058243,False,False,False
PXD059547,False,False,False
PXD054765,False,False,False
PXD054728,False,False,False
PXD054684,False,False,False
PXD061623,False,False,False
PXD061654,False,False,False
PXD062372,False,False,False
PXD054083,False,False,False
PXD049372,False,False,False
PXD051173,False,False,False
PXD057669,False,False,False
PXD046157,False,False,False
PXD051942,False,False,False
PAD000001,True,True,False
PXD049048,True,True,False
PXD049049,True,True,False
PXD028543,False,False,False
PXD055629,False,False,False
PXD055927,False,False,False
PXD055552,False,False,False
PXD056436,False,False,False
PXD053994,False,False,False
PXD062330,False,False,False
PXD045833,False,False,False
PXD053554,False,False,False
PXD052791,False,False,False
PXD044990,False,False,False
PXD053752,False,False,False
PXD030959,False,False,False
PXD061265,False,False,False
PXD034142,True,True,False
PXD056902,False,False,False
PXD052946,False,False,False
PXD060060,False,False,False
PXD060955,False,False,False
PXD056010,False,False,False
PXD053795,False,False,False
PXD062293,False,False,False
PXD051044,False,False,False
PXD062254,False,False,False
PXD062353,False,False,False
PXD056670,False,False,False
PXD056918,False,False,False
PXD056897,False,False,False
PXD049411,False,False,False
PXD058791,False,False,False
PXD051098,False,False,False
PXD044502,True,False,False
PXD041619,True,False,False
PXD043675,True,True,False
PXD055896,False,False,False
PXD062399,False,False,False
PXD056173,False,False,False
PXD050651,False,False,False
PXD033687,False,False,False
PXD047204,False,False,False
PXD049092,False,False,False
PXD058160,False,False,False
PXD058633,False,False,False
PXD052671,False,False,False
PXD059044,False,False,False
PXD058727,False,False,False
PXD054608,True,True,False
PXD059088,False,False,False
PXD057431,True,True,False
PXD058376,False,False,False
PXD053287,False,False,False
PXD056426,False,False,False
PXD058588,False,False,False
PXD061936,False,False,False
PXD061598,False,False,False
PXD049995,False,False,False
PXD062647,False,False,False
PXD056466,False,False,False
PXD058255,False,False,False
PXD039819,False,False,False
PXD037371,False,False,False
PXD057388,False,False,False
PXD049081,False,False,False
PXD041406,False,False,False
PXD047949,False,False,False
PXD051002,True,True,False
PXD054649,True,True,False
PXD051504,False,False,False
PXD047213,False,False,False
PXD047211,False,False,False
PXD047168,False,False,False
PXD056400,False,False,False
PXD056360,False,False,False
PXD062150,False,False,False
PXD055402,False,False,False
PXD053600,False,False,False
PXD061581,False,False,False
PXD053428,False,False,False
PXD052890,False,False,False
PXD052888,False,False,False
PXD053389,False,False,False
PXD052954,False,False,False
PXD059006,False,False,False
PXD055390,False,False,False
PXD023106,True,True,False
PXD047223,False,False,False
PXD046159,True,True,False
PXD015858,True,True,False
PXD055104,False,False,False
PXD056096,False,False,False
PXD050334,False,False,False
PXD050655,False,False,False
PXD035542,False,False,False
PXD035540,False,False,False
PXD053911,False,False,False
PXD035549,False,False,False
PXD054026,False,False,False
PXD035619,False,False,False
PXD035551,False,False,False
PXD035550,False,False,False
PXD035544,False,False,False
PXD062260,False,False,False
PXD062628,False,False,False
PXD059640,False,False,False
PXD062735,False,False,False
PXD054412,False,False,False
PXD050310,False,False,False
PXD050725,True,True,False
PXD052511,False,False,False
PXD062730,False,False,False
PXD055387,True,True,False
PXD053456,False,False,False
PXD053481,False,False,False
PXD048935,False,False,False
PXD047060,False,False,False
PXD062646,False,False,False
PXD047063,False,False,False
PXD045222,False,False,False
PXD051334,False,False,False
PXD053517,False,False,False
PXD061660,False,False,False
PXD054467,False,False,False
PXD062799,False,False,False
PXD055776,False,False,False
PXD054725,False,False,False
PXD054870,False,False,False
PXD054974,False,False,False
PXD055238,False,False,False
PXD054772,False,False,False
PXD054832,False,False,False
PXD057364,False,False,False
PXD056444,True,True,False
PXD061442,False,False,False
PXD055815,False,False,False
PXD062630,False,False,False
PXD054495,False,False,False
PXD057401,False,False,False
PXD060431,True,True,False
PXD055092,False,False,False
PXD053978,False,False,False
PXD062347,False,False,False
PXD058521,False,False,False
PXD034508,False,False,False
PXD058555,False,False,False
PXD060311,False,False,False
PXD053343,False,False,False
PXD050487,False,False,False
PXD050488,False,False,False
PXD058612,False,False,False
PXD059003,False,False,False
PXD062507,False,False,False
PXD060304,False,False,False
PXD062870,False,False,False
PXD031768,False,False,False
PXD059460,False,False,False
PXD048138,False,False,False
PXD062890,False,False,False
PXD019835,False,False,False
PXD052798,False,False,False
PXD062563,False,False,False
PXD051572,False,False,False
PXD060569,False,False,False
PXD052784,False,False,False
PXD062014,True,True,False
PXD054757,False,False,False
PXD020102,False,False,False
PXD058981,False,False,False
PXD059985,False,False,False
PXD054001,True,True,False
PXD052256,False,False,False
PXD051698,False,False,False
PXD015716,False,False,False
PXD053581,True,True,False
PXD058743,False,False,False
PXD056334,False,False,False
PXD062877,True,True,False
PXD052921,False,False,False
PXD059343,False,False,False
PXD062430,False,False,False
PXD056187,False,False,False
PXD053766,True,True,False
PXD060946,False,False,False
PXD050527,False,False,False
PXD050529,False,False,False
PXD060947,False,False,False
PXD029822,False,False,False
PXD062418,False,False,False
PXD062420,False,False,False
PXD062441,False,False,False
PXD062440,False,False,False
PAD000008,True,True,False
PXD054416,False,False,False
PXD053219,False,False,False
PXD061161,False,False,False
PXD048919,False,False,False
PXD058854,True,True,False
PXD061048,False,False,False
PXD053568,True,True,True
PXD053698,True,True,False
PXD038898,False,False,False
PXD061414,False,False,False
PXD049430,True,True,False
PXD057140,False,False,False
PXD056177,False,False,False
PXD048498,False,False,False
PXD056783,False,False,False
PXD063023,False,False,False
PXD062886,False,False,False
PXD038011,False,False,False
PXD038518,False,False,False
PXD061514,False,False,False
PXD056651,False,False,False
PXD053241,False,False,False
PXD055759,False,False,False
PXD058840,False,False,False
PXD055266,True,True,False
PXD054791,True,True,False
PXD059940,True,True,False
PXD054810,True,True,False
PXD062122,False,False,False
PXD057282,False,False,False
PXD061300,False,False,False
PXD060446,False,False,False
PXD058574,False,False,False
PXD052591,False,False,False
PXD043724,False,False,False
PXD061846,False,False,False
PXD061877,False,False,False
PXD061876,False,False,False
PXD053116,True,True,False
PXD058147,False,False,False
PXD058174,False,False,False
PXD058145,False,False,False
PXD058142,False,False,False
PXD059565,False,False,False
PXD059566,False,False,False
PXD061399,False,False,False
PXD060725,False,False,False
PXD052826,False,False,False
PXD060937,True,True,False
PXD061576,False,False,False
PXD055561,False,False,False
PXD049321,False,False,False
PXD059538,False,False,False
PXD050920,False,False,False
PXD046774,False,False,False
PXD046775,False,False,False
PXD046821,False,False,False
PXD046820,False,False,False
PXD046773,False,False,False
PXD047411,False,False,False
PXD053944,True,True,False
PXD058689,False,False,False
PXD061811,False,False,False
PXD056037,False,False,False
PXD058801,False,False,False
PXD047899,False,False,False
PXD056417,False,False,False
PXD056398,False,False,False
PXD053490,False,False,False
PXD058027,False,False,False
PXD050235,False,False,False
PXD057347,False,False,True
PXD055939,False,False,False
PXD047177,True,True,False
PXD060643,False,False,False
PXD034466,False,False,False
PXD056653,False,False,False
PXD060054,True,True,False
PXD044971,False,False,False
PXD060083,True,True,False
PXD060997,False,False,False
PXD044966,False,False,False
PXD039768,True,True,False
PXD046181,False,False,False
PXD051260,False,False,False
PXD037039,False,False,False
PXD034472,False,False,False
PXD059211,False,False,False
PXD060086,True,True,False
PXD051069,True,True,False
PXD056245,False,False,False
PXD057432,True,True,False
PXD057436,True,True,False
PXD061791,False,False,False
PXD054973,False,False,False
PXD054967,False,False,False
PXD054968,False,False,False
PXD055848,False,False,False
PXD058007,False,False,False
PXD060168,False,False,False
PXD055965,False,False,False
PXD061879,False,False,False
PXD057836,True,True,False
PXD057048,False,False,False
PXD025390,True,True,False
PXD061533,False,False,False
PXD053085,True,True,False
PXD050656,False,False,False
PXD043491,False,False,False
PXD035025,False,False,False
PXD061221,False,False,False
PXD042681,False,False,False
PXD050370,False,False,False
PXD050393,False,False,False
PXD058977,False,False,True
PXD054295,True,True,False
PXD061015,True,True,False
PXD056378,False,False,False
PXD063276,False,False,False
PXD050979,False,False,False
PXD059051,False,False,False
PXD061446,False,False,False
PXD058368,False,False,False
PXD063291,False,False,False
PXD049367,False,False,False
PXD063325,False,False,False
PXD048421,True,True,False
PXD062623,False,False,False
PXD061468,True,False,False
PXD054339,False,False,False
PXD053892,True,True,False
PXD052688,True,True,False
PXD048564,False,False,False
PXD062002,True,True,False
PXD056955,True,True,False
PXD056949,True,True,False
PXD060912,True,True,False
PXD063372,False,False,False
PXD052384,False,False,False
PXD063373,False,False,False
PXD055627,False,False,False
PXD062206,False,False,False
PXD050999,False,False,False
PXD057794,True,True,False
PXD054392,False,False,False
PXD061408,False,False,False
PXD058081,True,True,False
PXD058036,True,True,False
PXD058050,True,True,False
PXD058054,True,True,False
PXD058047,True,True,False
PXD058033,True,True,False
PXD058053,True,True,False
PXD056815,False,False,False
PXD045018,False,False,False
PXD061295,True,True,False
PXD051645,False,False,False
PXD051646,False,False,False
PXD053572,False,False,False
PXD053548,False,False,False
PXD055994,True,True,False
PXD053872,False,False,False
PXD051493,True,True,False
PXD055593,False,False,False
PXD047506,False,False,False
PXD063434,False,False,False
PXD062315,False,False,False
PXD034057,True,True,False
PXD053812,False,False,False
PXD059643,False,False,False
PXD053022,True,True,False
PXD050159,False,False,False
PXD060084,False,False,False
PXD063461,False,False,False
PXD047999,False,False,False
PXD044718,False,False,False
PXD057153,False,False,False
PXD061125,False,False,False
PXD063298,False,False,False
PXD056087,False,False,False
PXD056141,False,False,False
PXD056551,False,False,False
PXD056164,False,False,False
PXD056314,False,False,False
PXD056421,False,False,False
PXD056156,False,False,False
PXD055545,False,False,False
PXD056535,False,False,False
PXD056541,False,False,False
PXD054245,False,False,False
PXD061649,False,False,False
PXD025468,True,True,False
PXD058991,False,False,False
PXD045784,True,True,False
PXD057647,True,True,False
PXD057334,True,True,False
PXD057648,True,True,False
PXD045789,True,True,False
PXD057303,True,True,False
PXD047014,True,True,False
PXD058318,False,False,False
PXD055350,False,False,False
PXD058320,False,False,False
PXD058292,False,False,False
PXD058317,False,False,False
PXD058369,False,False,False
PXD057800,True,True,False
PXD058471,False,False,False
PXD058418,False,False,False
PXD058412,False,False,False
PXD028279,False,False,False
PXD060451,False,False,False
PXD063522,False,False,False
PXD063524,False,False,False
PXD061362,False,False,False
PXD058481,False,False,False
PXD055384,False,False,False
PXD061457,False,False,False
PXD055817,False,False,False
PXD047621,False,False,True
PXD061622,False,False,False
PXD044928,False,False,False
PXD036296,False,False,False
PXD036559,False,False,False
PXD036540,False,False,False
PXD048771,False,False,False
PXD050244,True,True,False
PXD050157,True,True,False
PXD046832,False,False,False
PXD063497,False,False,False
PXD058699,False,False,False
PXD061537,False,False,False
PXD060798,False,False,False
PXD048499,False,False,False
PXD063569,True,True,False
PXD061323,False,False,False
PXD060215,False,False,False
PXD039630,False,False,False
PXD058545,False,False,False
PXD061303,True,True,False
PXD050442,False,False,False
PXD056876,True,True,False
PXD055352,False,False,False
PXD055783,False,False,False
PXD063590,False,False,False
PXD060976,False,False,False
PXD053383,False,False,False
PXD058529,False,False,False
PXD056566,False,False,False
PXD060415,False,False,False
PXD062476,False,False,False
PXD049172,False,False,False
PXD052852,False,False,False
PXD052817,False,False,False
PXD052821,False,False,False
PXD052867,False,False,False
PXD051178,False,False,False
PXD051179,False,False,False
PXD052832,False,False,False
PXD051441,False,False,False
PXD056281,False,False,True
PXD015994,True,True,False
PXD019976,True,True,False
PXD016222,True,True,False
PXD044548,True,True,False
PXD021135,True,True,False
PXD045111,False,False,False
PXD016018,True,True,False
PXD025025,True,True,False
PXD043997,True,True,False
PXD044330,True,True,False
PXD044475,True,True,False
PXD006763,True,True,False
PXD017939,False,False,False
PXD021797,True,True,False
PXD044178,True,True,False
PXD044582,True,True,False
PXD017938,False,False,False
PXD023737,True,True,False
PXD044060,True,True,False
PXD055398,False,False,False
PXD055399,False,False,False
PXD017937,False,False,False
PXD013469,True,True,False
PXD045901,True,True,False
PXD028368,True,True,False
PXD032154,True,True,False
PXD033840,True,True,False
PXD033619,True,True,False
PXD028966,True,True,False
PXD033223,True,True,False
PXD031659,True,True,False
PXD022481,True,True,False
PXD029469,True,True,False
PXD033173,True,True,False
PXD032354,True,True,False
PXD030140,True,False,False
PXD055620,False,False,False
PXD033095,True,True,False
PXD033648,True,True,False
PXD033672,True,True,False
PXD029126,False,False,False
PXD026590,True,True,False
PXD032223,True,True,False
PXD026925,False,False,False
PXD029509,True,True,False
PXD022629,False,False,False
PXD036510,True,True,False
PXD029550,True,True,False
PXD039133,False,False,False
PXD025437,False,False,False
PXD035700,True,True,False
PXD035806,True,True,False
PXD035492,True,True,False
PXD036780,True,True,False
PXD021671,True,True,False
PXD039327,False,False,False
PXD036327,True,True,False
PXD039237,False,False,False
PXD037845,True,True,False
PXD038745,True,True,False
PXD037663,False,False,False
PXD036898,True,True,False
PXD038572,True,True,False
PXD040180,True,True,False
PXD038470,False,False,False
