accession,pubmed_id,pmc_id,raw_file_count,organism,taxids,experiment_types,pub_license,Reannotated,Reannotation_QC
PXD018517,32738194.0,PMC7482433,6,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD017290,32620864.0,PMC7335077,0,Mus musculus (mouse),10090,Chemical cross-linking coupled with mass spectrometry proteomics,CC BY,False,False
PXD014832,32581239.0,PMC7314806,16,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD019834,32699215.0,PMC7376194,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD018718,32669539.0,PMC7363832,48,Plasmodium falciparum dd2,57267,Shotgun proteomics,CC BY,False,False
PXD012707,32558077.0,PMC7403725,33,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD012746,32558077.0,PMC7403725,8,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD020450,32759763.0,PMC7472363,12,Naja mossambica; Naja pallida,8644; 8658,Shotgun proteomics,CC BY,False,False
PXD017052,32699280.0,PMC7376165,114,Homo sapiens (human),9606,SWATH MS; Shotgun proteomics,CC BY,False,False
PXD016460,32780831.0,PMC7657339,16,Mus musculus (mouse),10090,Shotgun proteomics,CC BY-NC,False,False
PXD016334,32973148.0,PMC7518283,52,Herpesvirales; Homo sapiens (human); Mus musculus (mouse),548681; 9606; 10090,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD016466,32780831.0,PMC7657339,78,Mus musculus (mouse),10090,Shotgun proteomics,CC BY-NC,False,False
PXD018935,32724211.0,PMC7387497,8,Escherichia coli,562,Chemical cross-linking coupled with mass spectrometry proteomics,CC BY,False,False
PXD020478,32965059.0,PMC7503102,18,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD019705,32784357.0,PMC7460882,8,Persea americana,3435,Shotgun proteomics,CC BY,False,False
PXD015680,32946441.0,PMC7500638,36,Mycobacterium abscessus,36809,Shotgun proteomics,CC BY,False,False
PXD020710,32826218.0,PMC7580552,0,Escherichia coli,562,Shotgun proteomics,CC BY,False,False
PXD017260,32774173.0,PMC7395986,427,Triticum aestivum (wheat),4565,Shotgun proteomics; Gel-based experiment,CC BY,False,False
PXD018399,32558274.0,PMC7301280,54,Nothobranchius furzeri; Mus musculus (mouse),105023; 10090,Shotgun proteomics,CC BY,False,False
PXD019289,32785065.0,PMC7465371,0,Anisakis simplex complex,644710,Shotgun proteomics,CC BY,False,False
PXD013114,33037220.0,PMC7547702,10,Desulfovibrio sp. g11,631220,Shotgun proteomics,CC BY,False,False
PXD016912,33005184.0,PMC7483668,6,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020942,30303482.0,PMC6179386,73,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD018505,32857759.0,PMC7455042,3,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD018824,32857759.0,PMC7455042,3,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD015089,32513937.0,PMC7280273,10,Hordeum vulgare (barley); Blumeria graminis f. sp. tritici,4513; 62690,Shotgun proteomics,CC BY,False,False
PXD013655,33077707.0,PMC7572474,306,Wastewater metagenome,527639,Shotgun proteomics,CC BY,False,False
PXD018160,32907583.0,PMC7487953,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD021016,32973183.0,PMC7515921,2,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD020510,32659386.0,PMC8128987,51,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD017253,32778764.0,PMC7417995,6,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD016242,32948758.0,PMC7501288,384,[clostridium] stercorarium; Tepidanaerobacter acetatoxydans; Methanothermobacter thermautotrophicus; Ruminiclostridium thermocellum; Acetomicrobium mobile; Coprothermobacter proteolyticus; Tepidimicrobium xylanilyticum,1510; 499229; 145262; 1515; 97477; 35786; 1123352,Gel-based experiment,CC BY,False,False
PXD019316,32807790.0,PMC7431909,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD011652,32807790.0,PMC7431909,21,Mus musculus (mouse),10090,SWATH MS,CC BY,False,False
PXD012000,32960509.0,PMC7507992,689,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD017351,32894293.0,PMC7544220,2,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY-NC,False,False
PXD018349,33077710.0,PMC7572468,186,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020411,32823821.0,PMC7472217,68,Naja nigricincta nigricincta; Naja mossambica,409861; 8644,Shotgun proteomics,CC BY,False,False
PXD018350,32627867.0,PMC7429739,12,Mus musculus (mouse),10090,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD018946,32450515.0,PMC7256328,24,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD015975,32850805.0,PMC7412766,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD019807,32813721.0,PMC7437914,8,Glycine max,3847,Shotgun proteomics,CC BY,False,False
PXD019778,32841274.0,PMC7447005,20,Cricetulus griseus (chinese hamster) (cricetulus barabensis griseus),10029,Shotgun proteomics,CC BY,False,False
PXD020727,32824511.0,PMC7460666,42,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020913,32842712.0,PMC7565528,39,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD021100,33020472.0,PMC7536425,7,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD019917,32968076.0,PMC7511413,26,Toxoplasma gondii gt1,507601,Shotgun proteomics,CC BY,False,False
PXD020055,32796510.0,PMC7460978,43,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD018403,32859966.0,PMC7455721,6,Mus musculus (mouse),10090,SWATH MS,CC BY,False,False
PXD015739,32850772.0,PMC7405422,9,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD008246,32859889.0,PMC7455732,1,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD018663,32492839.0,PMC7312998,54,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020233,32924279.0,PMC7645207,4,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD015006,32849183.0,PMC7399641,384,Homo sapiens (human),9606,Top-down proteomics,CC BY,False,False
PXD020383,33072011.0,PMC7536270,90,Mycobacterium tuberculosis,1773,Shotgun proteomics,CC BY,False,False
PXD015744,32860207.0,PMC7716908,100,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020011,32983136.0,PMC7485268,239,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD021034,32804083.0,PMC7470841,12,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020101,32774456.0,PMC7405360,29,Emericella nidulans (strain fgsc a4 / atcc 38163 / cbs 112.46 / nrrl 194 / m139) (aspergillus nidulans),227321,Shotgun proteomics,CC BY,False,False
PXD017893,33139726.0,PMC7606564,12,Saccharomyces cerevisiae (baker's yeast),4932,Top-down proteomics,CC BY,False,False
PXD016043,32894330.0,PMC7547031,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD017977,32679819.0,PMC7403994,24,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD017585,32675111.0,PMC7566567,59,Homo sapiens (human),9606,Gel-based experiment; Affinity purification coupled with mass spectrometry proteomics,CC BY-NC,False,False
PXD011357,32868839.0,PMC7459334,24,Akkermansia muciniphila atcc baa-835,349741,Gel-based experiment,CC BY,False,False
PXD015896,32873862.0,PMC7462861,80,Rattus norvegicus (rat),10116,Shotgun proteomics,CC BY,False,False
PXD017432,32826880.0,PMC7442833,1,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD021005,32867335.0,PMC7569833,0,Oryza sativa (rice),4530,Shotgun proteomics,CC BY,False,False
PXD017519,32879376.0,PMC7468255,0,Aepyceros melampus; Antidorcas marsupialis; Ovis aries,9897; 59523; 9940,Shotgun proteomics,CC BY,False,False
PXD017906,32887625.0,PMC7487897,100,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD019902,32826910.0,PMC7442650,1,Homo sapiens (human),9606,SWATH MS,CC BY,False,False
PXD018204,32826910.0,PMC7442650,65,Homo sapiens (human),9606,SWATH MS; Shotgun proteomics,CC BY,False,False
PXD020097,32887649.0,PMC7650280,26,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD016127,32842508.0,PMC7565268,120,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD015446,32826910.0,PMC7442650,430,Saccharomyces cerevisiae (baker's yeast); Homo sapiens (human); Botryotinia fuckeliana (noble rot fungus) (botrytis cinerea),4932; 9606; 40559,SWATH MS,CC BY,False,False
PXD020550,32895473.0,PMC7477582,8,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD015215,33037214.0,PMC7547075,21,Escherichia coli,562,Shotgun proteomics,CC BY,False,False
PXD015582,32217665.0,PMC7197354,6,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY-NC,False,False
PXD018974,33013758.0,PMC7511516,0,Thermococcus eurythermalis,1505907,Shotgun proteomics,CC BY,False,False
PXD019007,33013758.0,PMC7511516,0,Thermococcus eurythermalis,1505907,Shotgun proteomics,CC BY,False,False
PXD018991,33013758.0,PMC7511516,0,Thermococcus eurythermalis,1505907,Shotgun proteomics,CC BY,False,False
PXD018994,33013758.0,PMC7511516,0,Thermococcus eurythermalis,1505907,Shotgun proteomics,CC BY,False,False
PXD015371,33230114.0,PMC7684319,12,Mus musculus (mouse),10090,Shotgun proteomics; Gel-based experiment,CC BY,False,False
PXD016838,32843637.0,PMC7447803,10,Caenorhabditis elegans,6239,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD020119,32753727.0,PMC7403387,12,Macaca mulatta (rhesus macaque),9544,Shotgun proteomics,CC BY,False,False
PXD019712,32764543.0,PMC7411019,0,Homo sapiens (human),9606,Top-down proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD019907,32826889.0,PMC7442798,1,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD020170,33753485.0,PMC8020760,4,Arabidopsis thaliana (mouse-ear cress),3702,Chemical cross-linking coupled with mass spectrometry proteomics,CC BY,False,False
PXD018814,33037224.0,PMC7547660,216,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD018174,32929035.0,PMC7533878,33,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD020588,32908151.0,PMC7481185,109,Arabidopsis thaliana (mouse-ear cress),3702,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD017649,33128372.0,PMC7601170,33,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD021081,32899194.0,PMC7504583,36,Caenorhabditis elegans,6239,Shotgun proteomics,CC BY,False,False
PXD020560,32902006.0,PMC7756355,24,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,False,False
PXD018728,32913274.0,PMC7484761,32,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD017210,33650774.0,PMC8033531,169,Homo sapiens (human),9606,Shotgun proteomics; HDMSE,CC BY,False,False
PXD020418,32929862.0,PMC7645262,2,Homo sapiens (human),9606,Chemical cross-linking coupled with mass spectrometry proteomics,CC BY,False,False
PXD017291,33022891.0,PMC7538195,132,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020008,32902378.0,PMC7521925,0,Mus musculus (mouse),10090,Gel-based experiment,CC BY,False,False
PXD018937,32948771.0,PMC7501296,23,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020751,33677602.0,PMC8254500,532,Nicotiana benthamiana; Phytophthora infestans,4100; 4787,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD018053,32935914.0,PMC7579703,90,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD018348,33224174.0,PMC7674640,15,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD019604,32967043.0,PMC7686995,60,Homo sapiens (human),9606,SRM/MRM,CC BY,False,False
PXD013449,32963504.0,PMC7499868,11,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD006213,32933557.0,PMC7493871,48,Saccharomyces cerevisiae (baker's yeast),4932,Gel-based experiment,CC BY,False,False
PXD020339,33313418.0,PMC7721065,12,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020503,32954517.0,PMC7560198,28,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD018171,32954517.0,PMC7560198,114,Mus musculus (mouse),10090,SWATH MS; Shotgun proteomics,CC BY,False,False
PXD011358,32769205.0,PMC7456083,8,Staphylococcus aureus,1280,Shotgun proteomics,CC BY,False,False
PXD017754,32898700.0,PMC7567960,87,Mus musculus (mouse),10090,SRM/MRM; Shotgun proteomics,CC BY,False,False
PXD019347,32974014.0,PMC7507243,36,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD021001,32851475.0,PMC7904719,48,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD020906,32851475.0,PMC7904719,64,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD014800,32415095.0,PMC7229191,0,Homo sapiens (human),9606,SWATH MS; SRM/MRM,CC BY,False,False
PXD015757,33188211.0,PMC7666174,48,Catenibacterium; Coprococcus eutactus; Faecalibacterium prausnitzii; Ruminococcus gnavus; Dialister; Roseburia; Butyrivibrio fibrisolvens,135858; 33043; 853; 33038; 39948; 841; 831,Gel-based experiment,CC BY,False,False
PXD021082,32993114.0,PMC7600529,0,Rattus norvegicus (rat),10116,HDMSE,CC BY,False,False
PXD021139,32950589.0,PMC8157180,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD021140,32950589.0,PMC8157180,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD015476,32978391.0,PMC7519068,0,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,False,False
PXD016149,32978159.0,PMC7518873,0,Homo sapiens (human),9606,SWATH MS,CC BY-NC,False,False
PXD020622,32973141.0,PMC7518249,57,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD019103,32587829.0,PMC7297950,30,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD019504,32166002.0,PMC7055541,44,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD016916,33007990.0,PMC7600770,12,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD021299,33193206.0,PMC7641640,0,Pseudomonas aeruginosa pao1,208964,Gel-based experiment,CC BY,False,False
PXD018100,32973189.0,PMC7519054,32,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,False,False
PXD017959,32968134.0,PMC7512004,24,Crunoecia irrorata,1876254,Shotgun proteomics,CC BY,False,False
PXD021038,33391540.0,PMC7738879,63,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD014790,33020478.0,PMC7536423,207,Rattus norvegicus (rat),10116,SWATH MS,CC BY,False,False
PXD020627,33250914.0,PMC7673457,0,Hordeum vulgare (barley),4513,Shotgun proteomics,CC BY,False,False
PXD015773,31729379.0,PMC6858455,19,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD016656,32871001.0,PMC7783165,136,Bacillus subtilis subsp. subtilis str. ncib 3610,535026,Shotgun proteomics,CC BY-NC,False,False
PXD019047,33149158.0,PMC7642415,0,Escherichia coli,562,HDMSE,CC BY,False,False
PXD021855,33137177.0,PMC7672433,14,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY-NC,False,False
PXD018733,33166396.0,PMC7708063,14,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,False,False
PXD019652,32995308.0,PMC7508989,0,Homo sapiens (human); Bos taurus (bovine),9606; 9913,Shotgun proteomics,CC BY,False,False
PXD020181,33128823.0,PMC7705457,8,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD018632,33088286.0,PMC7546584,0,Bothrops atrox,8725,MSE,CC BY,False,False
PXD018511,32630776.0,PMC7411631,70,Emiliania huxleyi ccmp371,280148,Shotgun proteomics,CC BY,False,False
PXD018050,33057088.0,PMC7560828,8,Cervus elaphus (red deer); Alces alces (eurasian elk),9860; 9852,Shotgun proteomics,CC BY,False,False
PXD018515,32994493.0,PMC7524756,80,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD015158,32923585.0,PMC7455494,18,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY-NC,False,False
PXD014370,32737216.0,PMC7664124,10,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD015269,33053376.0,PMC7670262,62,Toxoplasma gondii,5811,Shotgun proteomics,CC BY,False,False
PXD017007,32929206.0,PMC8026616,230,Neocallimastigomycetes; Prokaryotic environmental samples,451455; 81490,Shotgun proteomics,CC BY,False,False
PXD005911,27362937.0,PMC4928811,58,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD005202,27939944.0,PMC5222697,8,Caenorhabditis elegans,6239,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD020858,32952127.0,PMC7864057,4,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020953,33067471.0,PMC7567827,0,Homo sapiens (human),9606,SWATH MS; Shotgun proteomics,CC BY,False,False
PXD018302,33087697.0,PMC7577998,2,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD019542,33230158.0,PMC7683684,0,Homo sapiens (human),9606,SWATH MS,CC BY,False,False
PXD020761,33184295.0,PMC7665006,0,Escherichia coli,562,SWATH MS,CC BY,False,False
PXD019623,33038060.0,PMC7547583,384,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD019446,33230158.0,PMC7683684,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020473,32985974.0,PMC7553775,24,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD019044,33008000.0,PMC7600648,15,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020785,33184295.0,PMC7665006,0,Escherichia coli,562,Shotgun proteomics,CC BY,False,False
PXD021703,33020190.0,PMC7710147,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD019039,33020190.0,PMC7710147,46,Loxodonta africana (african elephant); Homo sapiens (human),9785; 9606,Shotgun proteomics,CC BY,False,False
PXD021191,33020190.0,PMC7710147,25,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
